longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,housing_median_age.1,total_rooms.1,population.1,households.1,median_income.1,housing_median_age^2,housing_median_age total_rooms,housing_median_age population,housing_median_age households,housing_median_age median_income,total_rooms^2,total_rooms population,total_rooms households,total_rooms median_income,population^2,population households,population median_income,households^2,households median_income,median_income^2,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-118.29,34.1,39.0,2196.0,582.0,1165.0,538.0,2.9417,254200.0,39.0,2196.0,1165.0,538.0,2.9417,1521.0,85644.0,45435.0,20982.0,114.7263,4822416.0,2558340.0,1181448.0,6459.9732,1357225.0,626770.0,3427.0805,289444.0,1582.6346,8.65359889,1,0,0,0,0
-122.6,38.11,23.0,8642.0,1294.0,3594.0,1253.0,5.3962,301500.0,23.0,8642.0,3594.0,1253.0,5.3962,529.0,198766.0,82662.0,28819.0,124.1126,74684164.0,31059348.0,10828426.0,46633.9604,12916836.0,4503282.0,19393.9428,1570009.0,6761.4386,29.11897444,1,0,0,0,0
-121.99,37.81,17.0,465.0,83.0,146.0,75.0,4.9018,188500.0,17.0,465.0,146.0,75.0,4.9018,289.0,7905.0,2482.0,1275.0,83.33059999999999,216225.0,67890.0,34875.0,2279.337,21316.0,10950.0,715.6628,5625.0,367.635,24.02764324,1,0,0,0,0
-117.91,33.78,26.0,4297.0,1037.0,3596.0,967.0,3.045,184000.0,26.0,4297.0,3596.0,967.0,3.045,676.0,111722.0,93496.0,25142.0,79.17,18464209.0,15452012.0,4155199.0,13084.365,12931216.0,3477332.0,10949.82,935089.0,2944.515,9.272025,1,0,0,0,0
-121.21,37.8,45.0,370.0,84.0,167.0,70.0,1.4853,101800.0,45.0,370.0,167.0,70.0,1.4853,2025.0,16650.0,7515.0,3150.0,66.8385,136900.0,61790.0,25900.0,549.561,27889.0,11690.0,248.0451,4900.0,103.971,2.20611609,0,1,0,0,0
-121.25,38.03,29.0,2465.0,327.0,859.0,315.0,6.6605,220700.0,29.0,2465.0,859.0,315.0,6.6605,841.0,71485.0,24911.0,9135.0,193.1545,6076225.0,2117435.0,776475.0,16418.1325,737881.0,270585.0,5721.3695,99225.0,2098.0575,44.36226025,0,1,0,0,0
-118.49,34.05,45.0,1346.0,214.0,415.0,209.0,7.0285,500001.0,45.0,1346.0,415.0,209.0,7.0285,2025.0,60570.0,18675.0,9405.0,316.2825,1811716.0,558590.0,281314.0,9460.361,172225.0,86735.0,2916.8275,43681.0,1468.9565,49.39981225,1,0,0,0,0
-117.67,33.63,9.0,5774.0,1320.0,3086.0,1265.0,4.4063,202200.0,9.0,5774.0,3086.0,1265.0,4.4063,81.0,51966.0,27774.0,11385.0,39.6567,33339076.0,17818564.0,7304110.0,25441.9762,9523396.0,3903790.0,13597.8418,1600225.0,5573.9695,19.41547969,1,0,0,0,0
-118.0,33.67,34.0,3712.0,667.0,1521.0,632.0,4.8125,387800.0,34.0,3712.0,1521.0,632.0,4.8125,1156.0,126208.0,51714.0,21488.0,163.625,13778944.0,5645952.0,2345984.0,17864.0,2313441.0,961272.0,7319.8125,399424.0,3041.5,23.16015625,1,0,0,0,0
-117.37,33.99,44.0,917.0,224.0,666.0,220.0,1.685,114200.0,44.0,917.0,666.0,220.0,1.685,1936.0,40348.0,29304.0,9680.0,74.14,840889.0,610722.0,201740.0,1545.145,443556.0,146520.0,1122.21,48400.0,370.7,2.8392250000000003,0,1,0,0,0
-119.79,36.73,52.0,112.0,28.0,193.0,40.0,1.975,47500.0,52.0,112.0,193.0,40.0,1.975,2704.0,5824.0,10036.0,2080.0,102.7,12544.0,21616.0,4480.0,221.2,37249.0,7720.0,381.175,1600.0,79.0,3.900625,0,1,0,0,0
-121.29,38.13,20.0,3168.0,514.0,1390.0,490.0,5.0,154800.0,20.0,3168.0,1390.0,490.0,5.0,400.0,63360.0,27800.0,9800.0,100.0,10036224.0,4403520.0,1552320.0,15840.0,1932100.0,681100.0,6950.0,240100.0,2450.0,25.0,0,1,0,0,0
-118.19,33.83,43.0,2641.0,411.0,1011.0,444.0,6.4468,444200.0,43.0,2641.0,1011.0,444.0,6.4468,1849.0,113563.0,43473.0,19092.0,277.2124,6974881.0,2670051.0,1172604.0,17025.998799999998,1022121.0,448884.0,6517.7148,197136.0,2862.3792,41.56123023999999,0,0,0,0,1
-120.16,34.61,17.0,921.0,189.0,434.0,219.0,3.0185,500001.0,17.0,921.0,434.0,219.0,3.0185,289.0,15657.0,7378.0,3723.0,51.3145,848241.0,399714.0,201699.0,2780.0385,188356.0,95046.0,1310.029,47961.0,661.0515,9.11134225,0,0,0,0,1
-120.84,37.4,7.0,2773.0,530.0,1374.0,505.0,2.6214,103800.0,7.0,2773.0,1374.0,505.0,2.6214,49.0,19411.0,9618.0,3535.0,18.3498,7689529.0,3810102.0,1400365.0,7269.1422,1887876.0,693870.0,3601.8036,255025.0,1323.807,6.87173796,0,1,0,0,0
-117.18,32.76,17.0,711.0,254.0,327.0,227.0,2.6493,67500.0,17.0,711.0,327.0,227.0,2.6493,289.0,12087.0,5559.0,3859.0,45.0381,505521.0,232497.0,161397.0,1883.6523,106929.0,74229.0,866.3211000000001,51529.0,601.3911,7.0187904900000015,0,0,0,0,1
-117.08,33.14,19.0,2629.0,494.0,1444.0,503.0,3.5462,156800.0,19.0,2629.0,1444.0,503.0,3.5462,361.0,49951.0,27436.0,9557.0,67.3778,6911641.0,3796276.0,1322387.0,9322.9598,2085136.0,726332.0,5120.712799999999,253009.0,1783.7386,12.575534439999998,1,0,0,0,0
-122.24,37.85,37.0,334.0,54.0,98.0,47.0,4.9643,335000.0,37.0,334.0,98.0,47.0,4.9643,1369.0,12358.0,3626.0,1739.0,183.6791,111556.0,32732.0,15698.0,1658.0762,9604.0,4606.0,486.5014,2209.0,233.3221,24.64427449,0,0,0,1,0
-124.01,40.89,28.0,1470.0,336.0,811.0,314.0,2.4559,75600.0,28.0,1470.0,811.0,314.0,2.4559,784.0,41160.0,22708.0,8792.0,68.76520000000001,2160900.0,1192170.0,461580.0,3610.173,657721.0,254654.0,1991.7349,98596.0,771.1526,6.031444810000001,1,0,0,0,0
-122.96,40.77,29.0,1637.0,297.0,753.0,270.0,3.2891,93100.0,29.0,1637.0,753.0,270.0,3.2891,841.0,47473.0,21837.0,7830.0,95.3839,2679769.0,1232661.0,441990.0,5384.2567,567009.0,203310.0,2476.6923,72900.0,888.057,10.81817881,0,1,0,0,0
-118.27,33.86,29.0,2587.0,489.0,2115.0,475.0,3.7466,168600.0,29.0,2587.0,2115.0,475.0,3.7466,841.0,75023.0,61335.0,13775.0,108.6514,6692569.0,5471505.0,1228825.0,9692.4542,4473225.0,1004625.0,7924.059,225625.0,1779.635,14.03701156,1,0,0,0,0
-121.91,36.55,39.0,5468.0,834.0,1782.0,712.0,5.7248,398800.0,39.0,5468.0,1782.0,712.0,5.7248,1521.0,213252.0,69498.0,27768.0,223.2672,29899024.0,9743976.0,3893216.0,31303.2064,3175524.0,1268784.0,10201.5936,506944.0,4076.0576,32.77333504,0,0,0,0,1
-121.96,37.71,6.0,8072.0,1050.0,3386.0,1062.0,7.2494,336500.0,6.0,8072.0,3386.0,1062.0,7.2494,36.0,48432.0,20316.0,6372.0,43.4964,65157184.0,27331792.0,8572464.0,58517.1568,11464996.0,3595932.0,24546.4684,1127844.0,7698.8628,52.55380036,1,0,0,0,0
-118.18,34.1,8.0,1116.0,267.0,435.0,235.0,4.9231,230900.0,8.0,1116.0,435.0,235.0,4.9231,64.0,8928.0,3480.0,1880.0,39.3848,1245456.0,485460.0,262260.0,5494.1796,189225.0,102225.0,2141.5485,55225.0,1156.9285,24.23691361,1,0,0,0,0
-117.81,33.73,19.0,5471.0,1345.0,2828.0,1247.0,3.5719,252800.0,19.0,5471.0,2828.0,1247.0,3.5719,361.0,103949.0,53732.0,23693.0,67.8661,29931841.0,15471988.0,6822337.0,19541.8649,7997584.0,3526516.0,10101.3332,1555009.0,4454.1593,12.75846961,1,0,0,0,0
-118.15,33.77,36.0,4366.0,1211.0,1912.0,1172.0,3.5292,361800.0,36.0,4366.0,1912.0,1172.0,3.5292,1296.0,157176.0,68832.0,42192.0,127.0512,19061956.0,8347792.0,5116952.0,15408.4872,3655744.0,2240864.0,6747.8304,1373584.0,4136.2224,12.45525264,0,0,0,0,1
-122.23,37.48,38.0,1578.0,399.0,879.0,388.0,2.7969,298400.0,38.0,1578.0,879.0,388.0,2.7969,1444.0,59964.0,33402.0,14744.0,106.2822,2490084.0,1387062.0,612264.0,4413.5082,772641.0,341052.0,2458.4751,150544.0,1085.1972,7.82264961,0,0,0,0,1
-121.98,38.37,21.0,3027.0,675.0,2018.0,642.0,2.8438,111500.0,21.0,3027.0,2018.0,642.0,2.8438,441.0,63567.0,42378.0,13482.0,59.7198,9162729.0,6108486.0,1943334.0,8608.1826,4072324.0,1295556.0,5738.7884,412164.0,1825.7196,8.08719844,0,1,0,0,0
-121.7,37.96,33.0,2396.0,452.0,1391.0,465.0,3.2813,151400.0,33.0,2396.0,1391.0,465.0,3.2813,1089.0,79068.0,45903.0,15345.0,108.2829,5740816.0,3332836.0,1114140.0,7861.994799999999,1934881.0,646815.0,4564.2883,216225.0,1525.8045,10.76692969,0,1,0,0,0
-117.33,33.67,27.0,4376.0,1003.0,2667.0,870.0,1.9194,100600.0,27.0,4376.0,2667.0,870.0,1.9194,729.0,118152.0,72009.0,23490.0,51.8238,19149376.0,11670792.0,3807120.0,8399.2944,7112889.0,2320290.0,5119.0398,756900.0,1669.878,3.68409636,1,0,0,0,0
-122.24,38.01,16.0,2084.0,315.0,1154.0,307.0,6.0102,235600.0,16.0,2084.0,1154.0,307.0,6.0102,256.0,33344.0,18464.0,4912.0,96.1632,4343056.0,2404936.0,639788.0,12525.2568,1331716.0,354278.0,6935.7708,94249.0,1845.1314,36.12250404,0,0,0,1,0
-121.98,37.36,34.0,1735.0,318.0,1019.0,301.0,4.5625,242700.0,34.0,1735.0,1019.0,301.0,4.5625,1156.0,58990.0,34646.0,10234.0,155.125,3010225.0,1767965.0,522235.0,7915.9375,1038361.0,306719.0,4649.1875,90601.0,1373.3125,20.81640625,1,0,0,0,0
-121.47,38.52,26.0,2177.0,638.0,1971.0,560.0,1.2575,66800.0,26.0,2177.0,1971.0,560.0,1.2575,676.0,56602.0,51246.0,14560.0,32.695,4739329.0,4290867.0,1219120.0,2737.5775000000003,3884841.0,1103760.0,2478.5325000000003,313600.0,704.2,1.58130625,0,1,0,0,0
-117.89,33.61,42.0,1301.0,280.0,539.0,249.0,5.0,500001.0,42.0,1301.0,539.0,249.0,5.0,1764.0,54642.0,22638.0,10458.0,210.0,1692601.0,701239.0,323949.0,6505.0,290521.0,134211.0,2695.0,62001.0,1245.0,25.0,1,0,0,0,0
-117.76,33.79,4.0,8974.0,1268.0,3754.0,1241.0,8.2653,374000.0,4.0,8974.0,3754.0,1241.0,8.2653,16.0,35896.0,15016.0,4964.0,33.0612,80532676.0,33688396.0,11136734.0,74172.8022,14092516.0,4658714.0,31027.9362,1540081.0,10257.2373,68.31518409,1,0,0,0,0
-122.41,37.75,52.0,1892.0,415.0,1442.0,371.0,4.2891,230000.0,52.0,1892.0,1442.0,371.0,4.2891,2704.0,98384.0,74984.0,19292.0,223.0332,3579664.0,2728264.0,701932.0,8114.9772,2079364.0,534982.0,6184.882200000001,137641.0,1591.2561,18.39637881,0,0,0,1,0
-118.17,34.04,46.0,705.0,167.0,655.0,149.0,3.5938,141100.0,46.0,705.0,655.0,149.0,3.5938,2116.0,32430.0,30130.0,6854.0,165.3148,497025.0,461775.0,105045.0,2533.629,429025.0,97595.0,2353.939,22201.0,535.4762,12.91539844,1,0,0,0,0
-119.1,35.33,4.0,6640.0,898.0,3121.0,902.0,6.759,170300.0,4.0,6640.0,3121.0,902.0,6.759,16.0,26560.0,12484.0,3608.0,27.036,44089600.0,20723440.0,5989280.0,44879.76,9740641.0,2815142.0,21094.839,813604.0,6096.618,45.684081000000006,0,1,0,0,0
-121.6,36.88,21.0,3416.0,624.0,1862.0,595.0,4.7813,241500.0,21.0,3416.0,1862.0,595.0,4.7813,441.0,71736.0,39102.0,12495.0,100.4073,11669056.0,6360592.0,2032520.0,16332.9208,3467044.0,1107890.0,8902.7806,354025.0,2844.8735,22.86082969,1,0,0,0,0
-119.35,36.21,26.0,2481.0,586.0,1445.0,498.0,1.6378,60300.0,26.0,2481.0,1445.0,498.0,1.6378,676.0,64506.0,37570.0,12948.0,42.5828,6155361.0,3585045.0,1235538.0,4063.3818,2088025.0,719610.0,2366.621,248004.0,815.6243999999999,2.68238884,0,1,0,0,0
-118.33,34.04,52.0,2545.0,401.0,1004.0,372.0,3.6373,420000.0,52.0,2545.0,1004.0,372.0,3.6373,2704.0,132340.0,52208.0,19344.0,189.1396,6477025.0,2555180.0,946740.0,9256.9285,1008016.0,373488.0,3651.8492,138384.0,1353.0756,13.22995129,1,0,0,0,0
-117.95,33.82,35.0,1117.0,181.0,496.0,168.0,4.3269,224700.0,35.0,1117.0,496.0,168.0,4.3269,1225.0,39095.0,17360.0,5880.0,151.44150000000002,1247689.0,554032.0,187656.0,4833.1473000000005,246016.0,83328.0,2146.1424,28224.0,726.9192,18.722063610000003,1,0,0,0,0
-122.15,37.47,38.0,1560.0,301.0,1331.0,316.0,3.0521,151500.0,38.0,1560.0,1331.0,316.0,3.0521,1444.0,59280.0,50578.0,12008.0,115.9798,2433600.0,2076360.0,492960.0,4761.276,1771561.0,420596.0,4062.3451,99856.0,964.4636,9.31531441,0,0,0,1,0
-121.79,39.48,39.0,1105.0,180.0,408.0,166.0,3.3929,82100.0,39.0,1105.0,408.0,166.0,3.3929,1521.0,43095.0,15912.0,6474.0,132.3231,1221025.0,450840.0,183430.0,3749.1545,166464.0,67728.0,1384.3032,27556.0,563.2214,11.51177041,0,1,0,0,0
-120.44,34.96,34.0,1248.0,284.0,986.0,272.0,2.9167,104200.0,34.0,1248.0,986.0,272.0,2.9167,1156.0,42432.0,33524.0,9248.0,99.1678,1557504.0,1230528.0,339456.0,3640.0416,972196.0,268192.0,2875.8662,73984.0,793.3424,8.50713889,1,0,0,0,0
-118.39,33.97,44.0,1097.0,186.0,513.0,185.0,6.235,361400.0,44.0,1097.0,513.0,185.0,6.235,1936.0,48268.0,22572.0,8140.0,274.34000000000003,1203409.0,562761.0,202945.0,6839.795,263169.0,94905.0,3198.5550000000003,34225.0,1153.475,38.87522500000001,1,0,0,0,0
-122.42,37.78,52.0,1254.0,469.0,895.0,456.0,2.1516,187500.0,52.0,1254.0,895.0,456.0,2.1516,2704.0,65208.0,46540.0,23712.0,111.88320000000002,1572516.0,1122330.0,571824.0,2698.1064,801025.0,408120.0,1925.682,207936.0,981.1296,4.629382560000001,0,0,0,1,0
-117.2,32.85,22.0,3501.0,631.0,1297.0,581.0,4.7891,295300.0,22.0,3501.0,1297.0,581.0,4.7891,484.0,77022.0,28534.0,12782.0,105.3602,12257001.0,4540797.0,2034081.0,16766.6391,1682209.0,753557.0,6211.4627,337561.0,2782.4671000000003,22.935478810000003,0,0,0,0,1
-117.89,33.82,24.0,1268.0,210.0,700.0,224.0,5.0605,216200.0,24.0,1268.0,700.0,224.0,5.0605,576.0,30432.0,16800.0,5376.0,121.452,1607824.0,887600.0,284032.0,6416.714,490000.0,156800.0,3542.3500000000004,50176.0,1133.552,25.608660250000003,1,0,0,0,0
-121.82,39.72,42.0,2978.0,694.0,1879.0,679.0,1.5064,66300.0,42.0,2978.0,1879.0,679.0,1.5064,1764.0,125076.0,78918.0,28518.0,63.2688,8868484.0,5595662.0,2022062.0,4486.0592,3530641.0,1275841.0,2830.5256,461041.0,1022.8456,2.26924096,0,1,0,0,0
-117.84,35.54,11.0,1751.0,316.0,765.0,296.0,5.0762,98000.0,11.0,1751.0,765.0,296.0,5.0762,121.0,19261.0,8415.0,3256.0,55.8382,3066001.0,1339515.0,518296.0,8888.4262,585225.0,226440.0,3883.293,87616.0,1502.5552,25.76780644,0,1,0,0,0
-117.91,33.83,9.0,1160.0,368.0,735.0,325.0,1.119,175000.0,9.0,1160.0,735.0,325.0,1.119,81.0,10440.0,6615.0,2925.0,10.071,1345600.0,852600.0,377000.0,1298.04,540225.0,238875.0,822.465,105625.0,363.675,1.252161,1,0,0,0,0
-118.39,34.05,25.0,2814.0,701.0,1139.0,658.0,4.0153,460000.0,25.0,2814.0,1139.0,658.0,4.0153,625.0,70350.0,28475.0,16450.0,100.3825,7918596.0,3205146.0,1851612.0,11299.0542,1297321.0,749462.0,4573.4267,432964.0,2642.0674,16.12263409,1,0,0,0,0
-117.08,32.68,19.0,3635.0,1078.0,3127.0,1098.0,1.324,122600.0,19.0,3635.0,3127.0,1098.0,1.324,361.0,69065.0,59413.0,20862.0,25.156,13213225.0,11366645.0,3991230.0,4812.740000000001,9778129.0,3433446.0,4140.148,1205604.0,1453.7520000000002,1.752976,0,0,0,0,1
-122.05,37.9,32.0,2676.0,484.0,986.0,473.0,4.6528,335700.0,32.0,2676.0,986.0,473.0,4.6528,1024.0,85632.0,31552.0,15136.0,148.8896,7160976.0,2638536.0,1265748.0,12450.8928,972196.0,466378.0,4587.6608,223729.0,2200.7744,21.64854784,0,0,0,1,0
-117.2,34.15,18.0,1859.0,251.0,747.0,256.0,7.732,173200.0,18.0,1859.0,747.0,256.0,7.732,324.0,33462.0,13446.0,4608.0,139.17600000000002,3455881.0,1388673.0,475904.0,14373.788,558009.0,191232.0,5775.804,65536.0,1979.392,59.783824,0,1,0,0,0
-122.08,37.93,35.0,4043.0,689.0,1832.0,662.0,5.0761,233200.0,35.0,4043.0,1832.0,662.0,5.0761,1225.0,141505.0,64120.0,23170.0,177.6635,16345849.0,7406776.0,2676466.0,20522.6723,3356224.0,1212784.0,9299.4152,438244.0,3360.3782,25.766791210000004,0,0,0,1,0
-121.38,38.68,35.0,1643.0,298.0,831.0,305.0,4.0673,84200.0,35.0,1643.0,831.0,305.0,4.0673,1225.0,57505.0,29085.0,10675.0,142.3555,2699449.0,1365333.0,501115.0,6682.5739,690561.0,253455.0,3379.9263,93025.0,1240.5265000000002,16.542929290000004,0,1,0,0,0
-124.16,40.95,20.0,1075.0,214.0,529.0,196.0,3.1406,96000.0,20.0,1075.0,529.0,196.0,3.1406,400.0,21500.0,10580.0,3920.0,62.812,1155625.0,568675.0,210700.0,3376.145,279841.0,103684.0,1661.3774,38416.0,615.5576,9.86336836,0,0,0,0,1
-124.15,40.59,39.0,1186.0,238.0,539.0,212.0,2.0938,79600.0,39.0,1186.0,539.0,212.0,2.0938,1521.0,46254.0,21021.0,8268.0,81.6582,1406596.0,639254.0,251432.0,2483.2468,290521.0,114268.0,1128.5582,44944.0,443.8856,4.383998439999999,0,0,0,0,1
-118.43,34.01,41.0,1527.0,279.0,746.0,285.0,6.4232,446600.0,41.0,1527.0,746.0,285.0,6.4232,1681.0,62607.0,30586.0,11685.0,263.3512,2331729.0,1139142.0,435195.0,9808.2264,556516.0,212610.0,4791.7072,81225.0,1830.612,41.25749824,1,0,0,0,0
-117.84,34.1,17.0,7836.0,1624.0,4419.0,1526.0,3.8465,180700.0,17.0,7836.0,4419.0,1526.0,3.8465,289.0,133212.0,75123.0,25942.0,65.3905,61402896.0,34627284.0,11957736.0,30141.174,19527561.0,6743394.0,16997.6835,2328676.0,5869.759,14.795562249999998,1,0,0,0,0
-123.78,40.05,17.0,2019.0,496.0,899.0,347.0,2.1864,101900.0,17.0,2019.0,899.0,347.0,2.1864,289.0,34323.0,15283.0,5899.0,37.1688,4076361.0,1815081.0,700593.0,4414.3416,808201.0,311953.0,1965.5736,120409.0,758.6808,4.78034496,1,0,0,0,0
-121.0,37.26,45.0,1750.0,371.0,847.0,354.0,1.7062,77400.0,45.0,1750.0,847.0,354.0,1.7062,2025.0,78750.0,38115.0,15930.0,76.779,3062500.0,1482250.0,619500.0,2985.85,717409.0,299838.0,1445.1514,125316.0,603.9947999999999,2.91111844,0,1,0,0,0
-117.89,33.61,44.0,2126.0,423.0,745.0,332.0,5.1923,500001.0,44.0,2126.0,745.0,332.0,5.1923,1936.0,93544.0,32780.0,14608.0,228.4612,4519876.0,1583870.0,705832.0,11038.8298,555025.0,247340.0,3868.263500000001,110224.0,1723.8436000000002,26.959979290000003,1,0,0,0,0
-117.89,33.88,27.0,2091.0,336.0,1037.0,332.0,5.7519,243400.0,27.0,2091.0,1037.0,332.0,5.7519,729.0,56457.0,27999.0,8964.0,155.3013,4372281.0,2168367.0,694212.0,12027.2229,1075369.0,344284.0,5964.7203,110224.0,1909.6308,33.08435361,1,0,0,0,0
-117.02,32.73,22.0,5201.0,865.0,3280.0,817.0,4.7952,141400.0,22.0,5201.0,3280.0,817.0,4.7952,484.0,114422.0,72160.0,17974.0,105.4944,27050401.0,17059280.0,4249217.0,24939.8352,10758400.0,2679760.0,15728.256,667489.0,3917.6784,22.993943040000005,0,0,0,0,1
-117.99,33.69,17.0,3386.0,729.0,1715.0,666.0,3.7479,213000.0,17.0,3386.0,1715.0,666.0,3.7479,289.0,57562.0,29155.0,11322.0,63.7143,11464996.0,5806990.0,2255076.0,12690.3894,2941225.0,1142190.0,6427.6485,443556.0,2496.1014,14.04675441,1,0,0,0,0
-117.26,32.95,15.0,1036.0,149.0,395.0,157.0,5.8343,500001.0,15.0,1036.0,395.0,157.0,5.8343,225.0,15540.0,5925.0,2355.0,87.5145,1073296.0,409220.0,162652.0,6044.3348,156025.0,62015.0,2304.5485,24649.0,915.9851,34.03905649,0,0,0,0,1
-118.72,34.29,22.0,3266.0,529.0,1595.0,494.0,6.0368,248000.0,22.0,3266.0,1595.0,494.0,6.0368,484.0,71852.0,35090.0,10868.0,132.80960000000002,10666756.0,5209270.0,1613404.0,19716.1888,2544025.0,787930.0,9628.696,244036.0,2982.1792,36.442954240000006,1,0,0,0,0
-122.14,37.47,36.0,2081.0,412.0,1931.0,373.0,3.7917,160600.0,36.0,2081.0,1931.0,373.0,3.7917,1296.0,74916.0,69516.0,13428.0,136.5012,4330561.0,4018411.0,776213.0,7890.527700000001,3728761.0,720263.0,7321.7727,139129.0,1414.3041,14.37698889,0,0,0,1,0
-121.37,38.39,15.0,1883.0,254.0,893.0,256.0,6.2575,143500.0,15.0,1883.0,893.0,256.0,6.2575,225.0,28245.0,13395.0,3840.0,93.8625,3545689.0,1681519.0,482048.0,11782.8725,797449.0,228608.0,5587.9475,65536.0,1601.92,39.15630625,0,1,0,0,0
-118.34,34.09,37.0,1442.0,501.0,998.0,503.0,2.4432,200000.0,37.0,1442.0,998.0,503.0,2.4432,1369.0,53354.0,36926.0,18611.0,90.3984,2079364.0,1439116.0,725326.0,3523.0944,996004.0,501994.0,2438.3136,253009.0,1228.9296,5.96922624,1,0,0,0,0
-118.28,33.99,52.0,1283.0,342.0,1363.0,329.0,2.5848,101900.0,52.0,1283.0,1363.0,329.0,2.5848,2704.0,66716.0,70876.0,17108.0,134.4096,1646089.0,1748729.0,422107.0,3316.2984,1857769.0,448427.0,3523.0824,108241.0,850.3992,6.68119104,1,0,0,0,0
-117.27,33.03,19.0,2899.0,499.0,1356.0,512.0,4.87,220900.0,19.0,2899.0,1356.0,512.0,4.87,361.0,55081.0,25764.0,9728.0,92.53,8404201.0,3931044.0,1484288.0,14118.13,1838736.0,694272.0,6603.72,262144.0,2493.44,23.716900000000003,0,0,0,0,1
-117.17,34.28,13.0,4867.0,718.0,780.0,250.0,7.1997,253800.0,13.0,4867.0,780.0,250.0,7.1997,169.0,63271.0,10140.0,3250.0,93.5961,23687689.0,3796260.0,1216750.0,35040.9399,608400.0,195000.0,5615.766,62500.0,1799.925,51.83568009,0,1,0,0,0
-118.33,34.0,24.0,873.0,320.0,529.0,308.0,0.9304,151600.0,24.0,873.0,529.0,308.0,0.9304,576.0,20952.0,12696.0,7392.0,22.3296,762129.0,461817.0,268884.0,812.2392,279841.0,162932.0,492.1816,94864.0,286.5632,0.86564416,1,0,0,0,0
-122.34,37.95,44.0,1788.0,368.0,933.0,329.0,2.875,133400.0,44.0,1788.0,933.0,329.0,2.875,1936.0,78672.0,41052.0,14476.0,126.5,3196944.0,1668204.0,588252.0,5140.5,870489.0,306957.0,2682.375,108241.0,945.875,8.265625,0,0,0,1,0
-121.45,36.86,11.0,1613.0,335.0,1617.0,342.0,3.1375,146200.0,11.0,1613.0,1617.0,342.0,3.1375,121.0,17743.0,17787.0,3762.0,34.5125,2601769.0,2608221.0,551646.0,5060.7875,2614689.0,553014.0,5073.337500000001,116964.0,1073.025,9.843906250000002,0,1,0,0,0
-118.37,33.87,13.0,2907.0,726.0,1573.0,694.0,3.5048,294000.0,13.0,2907.0,1573.0,694.0,3.5048,169.0,37791.0,20449.0,9022.0,45.5624,8450649.0,4572711.0,2017458.0,10188.4536,2474329.0,1091662.0,5513.0504,481636.0,2432.3312,12.28362304,1,0,0,0,0
-118.25,33.93,42.0,819.0,233.0,899.0,228.0,1.1346,85400.0,42.0,819.0,899.0,228.0,1.1346,1764.0,34398.0,37758.0,9576.0,47.653200000000005,670761.0,736281.0,186732.0,929.2374,808201.0,204972.0,1020.0054,51984.0,258.6888,1.2873171600000002,1,0,0,0,0
-117.14,33.39,17.0,2889.0,587.0,1931.0,510.0,3.8547,208300.0,17.0,2889.0,1931.0,510.0,3.8547,289.0,49113.0,32827.0,8670.0,65.5299,8346321.0,5578659.0,1473390.0,11136.2283,3728761.0,984810.0,7443.4257,260100.0,1965.897,14.85871209,1,0,0,0,0
-122.31,37.56,45.0,1685.0,321.0,815.0,314.0,4.2955,309700.0,45.0,1685.0,815.0,314.0,4.2955,2025.0,75825.0,36675.0,14130.0,193.2975,2839225.0,1373275.0,529090.0,7237.9175,664225.0,255910.0,3500.8324999999995,98596.0,1348.7869999999998,18.45132025,0,0,0,0,1
-118.22,33.92,23.0,926.0,409.0,1856.0,408.0,2.1366,100000.0,23.0,926.0,1856.0,408.0,2.1366,529.0,21298.0,42688.0,9384.0,49.1418,857476.0,1718656.0,377808.0,1978.4916,3444736.0,757248.0,3965.5296,166464.0,871.7328,4.56505956,1,0,0,0,0
-122.13,37.47,25.0,1630.0,353.0,1546.0,371.0,5.0893,173400.0,25.0,1630.0,1546.0,371.0,5.0893,625.0,40750.0,38650.0,9275.0,127.2325,2656900.0,2519980.0,604730.0,8295.559,2390116.0,573566.0,7868.0578,137641.0,1888.1303,25.90097449,0,0,0,1,0
-118.27,33.92,36.0,1465.0,346.0,1147.0,324.0,1.7262,88800.0,36.0,1465.0,1147.0,324.0,1.7262,1296.0,52740.0,41292.0,11664.0,62.1432,2146225.0,1680355.0,474660.0,2528.883,1315609.0,371628.0,1979.9514,104976.0,559.2888,2.97976644,1,0,0,0,0
-122.68,38.43,29.0,488.0,63.0,161.0,62.0,6.0774,334400.0,29.0,488.0,161.0,62.0,6.0774,841.0,14152.0,4669.0,1798.0,176.2446,238144.0,78568.0,30256.0,2965.7712,25921.0,9982.0,978.4614,3844.0,376.7988,36.93479076,1,0,0,0,0
-118.26,33.94,41.0,1510.0,410.0,1408.0,389.0,1.65,94200.0,41.0,1510.0,1408.0,389.0,1.65,1681.0,61910.0,57728.0,15949.0,67.64999999999999,2280100.0,2126080.0,587390.0,2491.5,1982464.0,547712.0,2323.2,151321.0,641.8499999999999,2.7225,1,0,0,0,0
-121.71,38.72,32.0,710.0,155.0,550.0,154.0,2.8882,151400.0,32.0,710.0,550.0,154.0,2.8882,1024.0,22720.0,17600.0,4928.0,92.4224,504100.0,390500.0,109340.0,2050.622,302500.0,84700.0,1588.51,23716.0,444.7828,8.341699239999999,0,1,0,0,0
