longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,log_housing_median_age,log_total_rooms,log_total_bedrooms,log_population,log_households,log_median_income,log_median_house_value
-122.21,37.84,34.0,3038.0,490.0,1140.0,496.0,7.0548,325900.0,NEAR BAY,3.526360524616161,8.018954683155718,6.194405391104672,7.038783541388541,6.206575926724927,1.9537082362140725,12.694345864825653
-122.19,37.84,18.0,1617.0,210.0,533.0,194.0,11.6017,392600.0,NEAR BAY,2.8903717578961645,7.388327859577107,5.3471075307174685,6.278521424165844,5.267858159063328,2.4511516390988017,12.880546560824497
-122.2,37.84,35.0,2865.0,460.0,1072.0,443.0,7.4882,319300.0,NEAR BAY,3.5553480614894135,7.9603236291488395,6.13122648948314,6.977281341630747,6.093569770045136,2.0133284482203107,12.673886378702873
-122.21,37.83,34.0,5065.0,788.0,1627.0,766.0,6.8976,333300.0,NEAR BAY,3.526360524616161,8.530109416682784,6.669498089857879,7.394493107219038,6.641182169740591,1.931173525010733,12.71679826429583
-122.19,37.83,28.0,1326.0,184.0,463.0,190.0,8.2049,335200.0,NEAR BAY,3.332204510175204,7.189922170745808,5.214935757608986,6.137727054086234,5.247024072160486,2.104731536777351,12.722482647590065
-122.2,37.83,26.0,1589.0,223.0,542.0,211.0,8.401,351200.0,NEAR BAY,3.2580965380214817,7.3708601665367155,5.407171771460119,6.295266001439646,5.351858133476067,2.12835074638271,12.769111140743098
-122.19,37.83,29.0,1791.0,271.0,661.0,269.0,6.8538,368900.0,NEAR BAY,3.3672958299864737,7.490529402060711,5.602118820879701,6.493753839851686,5.594711379601839,1.9248032429858193,12.818280883584766
-122.19,37.82,32.0,1835.0,264.0,635.0,263.0,8.317,365900.0,NEAR BAY,3.4657359027997265,7.51479976048867,5.575949103146316,6.453624998892692,5.572154032177765,2.1183016128865506,12.810115351007298
-122.2,37.82,37.0,1229.0,181.0,420.0,176.0,7.0175,366700.0,NEAR BAY,3.6109179126442243,7.113956109566034,5.198497031265825,6.040254711277414,5.170483995038151,1.9484070292539004,12.812299354059418
-122.2,37.82,39.0,3770.0,534.0,1265.0,500.0,6.3302,362800.0,NEAR BAY,3.6635616461296463,8.234830280442056,6.280395838960195,7.14282740116162,6.214608098422191,1.8453318312335742,12.801606997223118
-122.18,37.81,30.0,292.0,38.0,126.0,52.0,6.3624,483300.0,NEAR BAY,3.4011973816621555,5.676753802268282,3.6375861597263857,4.836281906951478,3.951243718581427,1.8504056646607883,13.088392857833176
-122.21,37.82,52.0,2375.0,333.0,813.0,350.0,7.0549,331400.0,NEAR BAY,3.951243718581427,7.772752716468741,5.808142489980444,6.70073110954781,5.857933154483459,1.9537224108598836,12.7110813839746
-122.2,37.81,45.0,2964.0,436.0,1067.0,426.0,6.7851,323500.0,NEAR BAY,3.8066624897703196,7.994294986415977,6.077642243349034,6.9726062513017535,6.05443934626937,1.9147290315717385,12.686954392923091
-122.21,37.8,50.0,2833.0,605.0,1260.0,552.0,2.8929,216700.0,NEAR BAY,3.912023005428146,7.949091499830517,6.405228458030841,7.138866999945524,6.313548046277095,1.0622594592023114,12.28626918752445
-122.21,37.8,38.0,2254.0,535.0,951.0,487.0,3.0812,233100.0,NEAR BAY,3.6375861597263857,7.720461694599721,6.282266746896006,6.85751406254539,6.18826412308259,1.1253191314966737,12.359222825023847
-122.21,37.81,52.0,1389.0,212.0,510.0,224.0,5.2402,296400.0,NEAR BAY,3.951243718581427,7.236339342754343,5.356586274672012,6.234410725718371,5.4116460518550396,1.6563596655435047,12.599465172404068
-122.22,37.81,52.0,1971.0,335.0,765.0,308.0,6.5217,273700.0,NEAR BAY,3.951243718581427,7.58629630715272,5.814130531825066,6.639875833826536,5.730099782973574,1.8751350781491058,12.51978789502877
-122.22,37.8,52.0,2183.0,465.0,1129.0,460.0,3.2632,227700.0,NEAR BAY,3.951243718581427,7.688455356549944,6.142037405587356,7.029087564149662,6.13122648948314,1.1827083090212116,12.33578425205183
-122.22,37.8,52.0,2286.0,464.0,1073.0,441.0,3.0298,199600.0,NEAR BAY,3.951243718581427,7.734558844354756,6.139884552226255,6.9782137426306985,6.089044875446846,1.108496610742086,12.2040706428595
-122.22,37.8,52.0,2721.0,541.0,1185.0,515.0,4.5428,239800.0,NEAR BAY,3.951243718581427,7.908754738783246,6.293419278846481,7.077498053569231,6.244166900663736,1.5135435620353541,12.387560521575551
-122.22,37.81,52.0,2024.0,339.0,756.0,340.0,4.072,270100.0,NEAR BAY,3.951243718581427,7.612831030407356,5.82600010738045,6.6280413761795325,5.828945617610207,1.4041342792482217,12.506547539780707
-122.22,37.81,52.0,2944.0,536.0,1034.0,521.0,5.3509,302100.0,NEAR BAY,3.951243718581427,7.987524479848767,6.284134161070802,6.9411900550683745,6.255750041753367,1.67726477105886,12.618513367374764
-122.23,37.8,52.0,2033.0,486.0,787.0,459.0,3.1603,269500.0,NEAR BAY,3.951243718581427,7.617267813628346,6.186208623900494,6.668228248417403,6.129050210060545,1.1506669598014772,12.504323669331189
-122.23,37.81,52.0,1433.0,229.0,612.0,213.0,4.7708,314700.0,NEAR BAY,3.951243718581427,7.267525427828172,5.433722003554239,6.416732282512326,5.361292165709425,1.562514005722377,12.659375083052497
-122.22,37.81,52.0,2927.0,402.0,1021.0,380.0,8.1564,390100.0,NEAR BAY,3.951243718581427,7.9817332866918855,5.996452088619021,6.928537818164665,5.940171252720432,2.098802895158456,12.874158395494748
-122.23,37.81,52.0,2315.0,292.0,861.0,258.0,8.8793,410300.0,NEAR BAY,3.951243718581427,7.747164966520335,5.676753802268282,6.7580945044277305,5.552959584921617,2.1837227250680944,12.924643878430278
-122.24,37.81,52.0,2485.0,313.0,953.0,327.0,6.8591,352400.0,NEAR BAY,3.951243718581427,7.8180279385307285,5.746203190540153,6.859614903654202,5.7899601708972535,1.925576237795656,12.77252217304416
-122.24,37.81,52.0,1490.0,238.0,634.0,256.0,6.0302,287300.0,NEAR BAY,3.951243718581427,7.306531398939504,5.472270673671474,6.452048954437226,5.545177444479562,1.7967801776849188,12.56828224496738
-122.23,37.81,52.0,2814.0,365.0,878.0,352.0,7.508,348700.0,NEAR BAY,3.951243718581427,7.942362237674334,5.8998973535824915,6.777646593635116,5.863631175598097,2.0159691187242625,12.761967232663743
-122.24,37.81,52.0,2093.0,550.0,918.0,483.0,2.7477,243800.0,NEAR BAY,3.951243718581427,7.646353722445999,6.309918278226516,6.82219739062049,6.180016653652572,1.0107641980949145,12.404103496029308
-122.24,37.8,52.0,888.0,168.0,360.0,175.0,2.1944,211500.0,NEAR BAY,3.951243718581427,6.78897174299217,5.123963979403259,5.886104031450156,5.164785973923514,0.7859086606412564,12.261980277468469
-122.25,37.8,52.0,2087.0,510.0,1197.0,488.0,3.0149,218400.0,NEAR BAY,3.951243718581427,7.643482907077201,6.234410725718371,7.087573705557973,6.190315405853147,1.103566662133241,12.294083522852887
-122.24,37.81,52.0,2513.0,502.0,1048.0,518.0,3.675,269900.0,NEAR BAY,3.951243718581427,7.829232537543592,6.218600119691729,6.954638864880987,6.249975242259483,1.3015531326648,12.505806799006095
-122.25,37.81,46.0,3232.0,835.0,1373.0,747.0,3.225,218800.0,NEAR BAY,3.828641396489095,8.080856419640986,6.727431724850855,7.224753405767971,6.616065185132817,1.1709329502477357,12.295913349529963
-122.25,37.8,42.0,4120.0,1065.0,1715.0,1015.0,2.9345,225000.0,NEAR BAY,3.737669618283368,8.323608442343572,6.970730078143525,7.44716835960004,6.922643891475888,1.076537081016252,12.323855681186556
-122.25,37.8,43.0,2364.0,792.0,1359.0,722.0,2.1429,250000.0,NEAR BAY,3.7612001156935624,7.768110378525988,6.674561391814426,7.214504414151143,6.582025138892826,0.7621600518468994,12.429216196844383
-122.25,37.8,41.0,1471.0,469.0,1062.0,413.0,1.6121,171400.0,NEAR BAY,3.7135720667043075,7.293697720601437,6.150602768446279,6.967909201801884,6.023447592961032,0.4775376768998158,12.051755285145816
-122.25,37.8,29.0,2468.0,864.0,1335.0,773.0,1.3929,193800.0,NEAR BAY,3.3672958299864737,7.811163385025278,6.761572768804055,7.196686570834349,6.6502790485874215,0.33138790471184865,12.174581978438802
-122.24,37.79,27.0,1632.0,492.0,1171.0,429.0,2.3173,125000.0,NEAR BAY,3.295836866004329,7.397561535524052,6.198478716492308,7.065613363597717,6.061456918928017,0.840402714841698,11.736069016284437
-122.25,37.79,45.0,1786.0,526.0,1475.0,460.0,1.7772,97500.0,NEAR BAY,3.8066624897703196,7.487733761436444,6.265301212737709,7.29641326877392,6.13122648948314,0.5750390920796162,11.487607656985938
-122.25,37.79,50.0,629.0,188.0,742.0,196.0,2.6458,125000.0,NEAR BAY,3.912023005428146,6.44413125670044,5.236441962829949,6.60934924316738,5.278114659230517,0.9729734770461426,11.736069016284437
-122.25,37.79,52.0,1339.0,391.0,1086.0,363.0,2.181,138800.0,NEAR BAY,3.951243718581427,7.199678345691172,5.968707559985366,6.990256500493881,5.8944028342648505,0.779783487219492,11.840789327054841
-122.25,37.8,36.0,1678.0,606.0,1645.0,543.0,2.2303,116700.0,NEAR BAY,3.58351893845611,7.425357887027151,6.406879986069314,7.405495663199472,6.297109319933935,0.8021361055717752,11.667361818274648
-122.25,37.8,43.0,2344.0,647.0,1710.0,644.0,1.6504,151800.0,NEAR BAY,3.7612001156935624,7.759614150696903,6.4723462945009,7.444248649496705,6.467698726104353,0.5010176827749051,11.930319143943667
-122.24,37.8,52.0,996.0,228.0,731.0,228.0,2.2697,127000.0,NEAR BAY,3.951243718581427,6.903747257584598,5.42934562895444,6.594413459749778,5.42934562895444,0.8196476641692869,11.751942365440728
-122.24,37.8,52.0,1591.0,373.0,1118.0,347.0,2.1563,128600.0,NEAR BAY,3.951243718581427,7.372118028337787,5.921578419643815,7.0192966537150445,5.849324779946859,0.7683937899344829,11.764462090785656
-122.24,37.8,52.0,1586.0,398.0,1006.0,335.0,2.1348,140600.0,NEAR BAY,3.951243718581427,7.368970402194793,5.986452005284438,6.913737350659685,5.814130531825066,0.7583729654776526,11.853674258358701
-122.24,37.8,47.0,2046.0,588.0,1213.0,554.0,2.6292,182700.0,NEAR BAY,3.8501476017100584,7.6236419465115715,6.376726947898627,7.10085190894405,6.317164686747284,0.966679617407284,12.115600742366098
-122.23,37.8,52.0,1192.0,289.0,772.0,257.0,2.3833,146900.0,NEAR BAY,3.951243718581427,7.0833878476252945,5.666426688112432,6.648984550024776,5.549076084895219,0.8684860819260154,11.897507362161969
-122.24,37.8,52.0,1803.0,420.0,1321.0,401.0,2.957,122800.0,NEAR BAY,3.951243718581427,7.497207223203317,6.040254711277414,7.186144304522325,5.993961427306569,1.0841752408703402,11.71831229469518
-122.24,37.8,49.0,2838.0,749.0,1487.0,677.0,2.5238,169300.0,NEAR BAY,3.8918202981106265,7.950854857719988,6.618738983517219,7.304515946460155,6.517671272912275,0.9257657022366732,12.039427568121226
-122.23,37.8,52.0,783.0,184.0,488.0,186.0,1.9375,126600.0,NEAR BAY,3.951243718581427,6.663132695990803,5.214935757608986,6.190315405853147,5.225746673713201,0.661398482245365,11.748787788692212
-122.23,37.8,51.0,1590.0,414.0,949.0,392.0,1.9028,127900.0,NEAR BAY,3.9318256327243257,7.3714892952142765,6.025865973825314,6.855408798609927,5.971261839790462,0.6433264855759894,11.759003987566933
-122.23,37.8,50.0,1746.0,480.0,1149.0,415.0,2.25,123500.0,NEAR BAY,3.912023005428146,7.465082736399547,6.173786103901937,7.046647277848756,6.028278520230698,0.8109302162163288,11.723996435050168
-122.23,37.8,52.0,1252.0,299.0,844.0,280.0,2.3929,111900.0,NEAR BAY,3.951243718581427,7.132497551660044,5.700443573390686,6.7381524945959566,5.634789603169249,0.8725060195031331,11.625360894300016
-122.23,37.79,43.0,5963.0,1344.0,4367.0,1231.0,2.1917,112800.0,NEAR BAY,3.7612001156935624,8.693328989123106,7.203405521083095,8.381831553485561,7.115582126184453,0.7846774984055362,11.633371618046095
-122.23,37.79,52.0,1783.0,395.0,1659.0,412.0,2.9357,107900.0,NEAR BAY,3.951243718581427,7.48605261786314,5.978885764901122,7.413970290190444,6.021023349349526,1.0769459256950418,11.588960151246226
-122.23,37.79,30.0,999.0,264.0,1011.0,263.0,1.8854,137500.0,NEAR BAY,3.4011973816621555,6.906754778648553,5.575949103146316,6.918695219020472,5.572154032177765,0.6341399999799129,11.831379196088763
-122.24,37.79,39.0,1469.0,431.0,1464.0,389.0,2.1638,105500.0,NEAR BAY,3.6635616461296463,7.292337176173877,6.066108090103747,7.288927694521257,5.963579343618446,0.7718659352713361,11.566466231898257
-122.24,37.79,47.0,1372.0,395.0,1237.0,303.0,2.125,95500.0,NEAR BAY,3.8501476017100584,7.22402480828583,5.978885764901122,7.1204443723924875,5.713732805509369,0.7537718023763801,11.466881526468821
-122.24,37.79,52.0,674.0,180.0,647.0,168.0,3.375,116100.0,NEAR BAY,3.951243718581427,6.513230110912307,5.19295685089021,6.4723462945009,5.123963979403259,1.2163953243244932,11.662207167685983
-122.24,37.79,43.0,1626.0,376.0,1284.0,357.0,2.2542,112200.0,NEAR BAY,3.7612001156935624,7.3938782901077555,5.929589143389895,7.157735484249907,5.877735781779639,0.8127951428258411,11.628038272070732
-122.25,37.79,51.0,175.0,43.0,228.0,55.0,2.1,75000.0,NEAR BAY,3.9318256327243257,5.164785973923514,3.7612001156935624,5.42934562895444,4.007333185232471,0.7419373447293773,11.225243392518447
-122.25,37.79,39.0,461.0,129.0,381.0,123.0,1.6,112500.0,NEAR BAY,3.6635616461296463,6.133398042996649,4.859812404361672,5.9427993751267,4.812184355372417,0.4700036292457356,11.63070850062661
-122.25,37.79,52.0,902.0,237.0,846.0,227.0,3.625,125000.0,NEAR BAY,3.951243718581427,6.804614520062623,5.468060141135131,6.740519359606223,5.424950017481402,1.287854288306638,11.736069016284437
-122.26,37.8,20.0,2373.0,779.0,1659.0,676.0,1.6929,115000.0,NEAR BAY,2.995732273553991,7.771910256435763,6.658011045870748,7.413970290190444,6.516193076042963,0.526443034661067,11.652687407345386
-122.22,37.77,52.0,391.0,128.0,520.0,138.0,1.6471,95000.0,NEAR BAY,3.951243718581427,5.968707559985366,4.852030263919617,6.253828811575473,4.927253685157204,0.499016165806493,11.461632170582677
-122.22,37.77,52.0,1137.0,301.0,866.0,259.0,2.59,96400.0,NEAR BAY,3.951243718581427,7.036148493750535,5.707110264748875,6.763884908562435,5.556828061699537,0.9516578757114462,11.476261480598637
-122.23,37.77,52.0,769.0,206.0,612.0,183.0,2.57,72000.0,NEAR BAY,3.951243718581427,6.6450909695056435,5.327876168789581,6.416732282512326,5.2094861528414205,0.9439058989071283,11.184421397998191
-122.23,37.78,52.0,472.0,146.0,415.0,126.0,2.6429,71300.0,NEAR BAY,3.951243718581427,6.156978985585555,4.983606621708336,6.028278520230698,4.836281906951478,0.9718767991137006,11.174651606402387
-122.23,37.78,52.0,862.0,215.0,994.0,213.0,3.0257,80800.0,NEAR BAY,3.951243718581427,6.759255270663693,5.3706380281276624,6.901737206656573,5.361292165709425,1.1071424696714847,11.299732244509187
-122.22,37.78,50.0,1920.0,530.0,1525.0,477.0,1.4886,128800.0,NEAR BAY,3.912023005428146,7.560080465021827,6.272877006546167,7.3297496890415115,6.167516490888341,0.3978360809436732,11.76601609265239
-122.23,37.78,43.0,1420.0,472.0,1506.0,438.0,1.9338,112500.0,NEAR BAY,3.7612001156935624,7.258412150595306,6.156978985585555,7.317212408359839,6.0822189103764455,0.6594869790673101,11.63070850062661
-122.23,37.78,52.0,986.0,258.0,1008.0,255.0,1.4844,119400.0,NEAR BAY,3.951243718581427,6.893656354602635,5.552959584921617,6.915723448631313,5.541263545158426,0.3950106502043054,11.690234479940639
-122.23,37.78,44.0,2340.0,825.0,2813.0,751.0,1.6009,118100.0,NEAR BAY,3.784189633918261,7.757906208351747,6.715383386334681,7.9420068084898565,6.621405651764134,0.4705659711019117,11.679287002185454
-122.23,37.79,48.0,1696.0,396.0,1481.0,343.0,2.0375,122500.0,NEAR BAY,3.8712010109078907,7.4360278163518485,5.981414211254481,7.300472814267798,5.8377304471659395,0.7117235661328808,11.715866308966918
-122.23,37.79,49.0,1175.0,217.0,859.0,219.0,2.293,106300.0,NEAR BAY,3.8918202981106265,7.069023426578259,5.37989735354046,6.755768921984255,5.389071729816501,0.8298610038757674,11.57402056433004
-122.22,37.79,37.0,2343.0,574.0,1608.0,523.0,2.1494,132500.0,NEAR BAY,3.6109179126442243,7.759187438507795,6.352629396319566,7.382746449738911,6.259581464064922,0.7651887334249159,11.794337924408413
-122.23,37.79,30.0,610.0,145.0,425.0,140.0,1.6198,122700.0,NEAR BAY,3.4011973816621555,6.413458957167356,4.976733742420574,6.052089168924416,4.941642422609304,0.48230268483275235,11.717497630699002
-122.23,37.79,40.0,930.0,199.0,564.0,184.0,1.3281,113300.0,NEAR BAY,3.6888794541139363,6.835184586147301,5.293304824724492,6.335054251498058,5.214935757608986,0.283749349424068,11.637794447016097
-122.22,37.79,44.0,1487.0,314.0,961.0,272.0,3.5156,109500.0,NEAR BAY,3.784189633918261,7.304515946460155,5.749392985908253,6.8679744089702925,5.605802066295997,1.2572102077083531,11.603679828238691
-122.22,37.79,52.0,3424.0,690.0,2273.0,685.0,3.9048,164700.0,NEAR BAY,3.951243718581427,8.138564737261632,6.536691597591305,7.728855823852543,6.529418838262225,1.3622065655908007,12.011880916165731
-122.21,37.79,52.0,762.0,190.0,600.0,195.0,3.0893,125000.0,NEAR BAY,3.951243718581427,6.635946555686646,5.247024072160486,6.396929655216146,5.272999558563747,1.1279445280293945,11.736069016284437
-122.22,37.79,46.0,2366.0,575.0,1647.0,527.0,2.6042,124700.0,NEAR BAY,3.828641396489095,7.768956044538331,6.354370040797351,7.4067107301776405,6.267200548541362,0.9571255263124909,11.733666131668127
-122.22,37.79,49.0,1826.0,450.0,1201.0,424.0,2.5,136700.0,NEAR BAY,3.8918202981106265,7.509883061154913,6.1092475827643655,7.0909098220799835,6.049733455231958,0.916290731874155,11.825544022712041
-122.22,37.79,38.0,3049.0,711.0,2167.0,659.0,2.7969,141700.0,NEAR BAY,3.6375861597263857,8.022568946988255,6.566672429803241,7.681099001536359,6.490723534502507,1.0285116609886205,11.861467425678772
-122.2,37.79,29.0,1640.0,376.0,939.0,340.0,2.8321,150000.0,NEAR BAY,3.3672958299864737,7.402451520818244,5.929589143389895,6.844815479208263,5.828945617610207,1.0410184859425273,11.918390573078392
-122.21,37.79,47.0,1543.0,307.0,859.0,292.0,2.9583,138800.0,NEAR BAY,3.8501476017100584,7.341483852363161,5.726847747587197,6.755768921984255,5.676753802268282,1.084614779024256,11.840789327054841
-122.21,37.79,34.0,2364.0,557.0,1517.0,516.0,2.8365,139200.0,NEAR BAY,3.526360524616161,7.768110378525988,6.322565239927284,7.324489979348532,6.246106765481563,1.0425708977844848,11.843667026882455
-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,2.875,143800.0,NEAR BAY,3.5553480614894135,7.4645098346365275,6.013715156042801,7.04141166379481,5.955837369464831,1.0560526742493137,11.876178724269083
-122.21,37.8,39.0,2003.0,500.0,1109.0,464.0,3.0682,156500.0,NEAR BAY,3.6635616461296463,7.602401335665818,6.214608098422191,7.0112139873503665,6.139884552226255,1.121091070428536,11.960811288962345
-122.21,37.8,39.0,2018.0,447.0,1221.0,446.0,3.0757,151000.0,NEAR BAY,3.6635616461296463,7.609862200913554,6.102558594613568,7.107425474110705,6.100318952020064,1.1235325176283324,11.92503511579706
-122.2,37.8,43.0,3045.0,499.0,1115.0,455.0,4.9559,273000.0,NEAR BAY,3.7612001156935624,8.021256180143997,6.212606095751519,7.0166096838942185,6.12029741895095,1.6005787860007756,12.517227074167096
-122.2,37.8,52.0,1547.0,293.0,706.0,268.0,4.7721,217100.0,NEAR BAY,3.951243718581427,7.344072850573066,5.680172609017067,6.559615237493242,5.5909869805108565,1.5627864595902874,12.288113355866383
-122.21,37.8,52.0,3519.0,711.0,1883.0,706.0,3.4861,187100.0,NEAR BAY,3.951243718581427,8.165932137321585,6.566672429803241,7.5406215286571525,6.559615237493242,1.248783632859653,12.139398512262181
-122.2,37.8,41.0,2070.0,354.0,804.0,340.0,5.1184,239600.0,NEAR BAY,3.7135720667043075,7.635303886259415,5.869296913133774,6.6895992691789665,5.828945617610207,1.6328418902131165,12.386726145223431
-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4.0977,229700.0,NEAR BAY,3.8712010109078907,7.186144304522325,5.572154032177765,6.226536669287466,5.529429087511423,1.4104258406948187,12.34452938867719
-122.19,37.8,48.0,1694.0,259.0,610.0,238.0,4.744,257300.0,NEAR BAY,3.8712010109078907,7.434847875211999,5.556828061699537,6.413458957167356,5.472270673671474,1.5568806616954243,12.457997998269835
